2025-05-12 16:24:23 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:36 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:37 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:38 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:24:39 ERROR volume.py:578: Failed to initialize volume interface: (-2004287480, None, (None, None, None, 0, None))
2025-05-12 16:27:39 INFO log.py:21: Yasb v1.6.5
2025-05-12 16:27:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:27:41.205300
2025-05-12 16:27:41 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-12 16:27:41 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-12 16:27:44 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-12 16:27:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:27:45.055308
2025-05-12 16:27:45 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-12 16:27:45 INFO event_listener.py:52: Created named pipe yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 16:27:45 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 16:27:45 INFO watcher.py:39: Created file watcher for path C:\Users\azaid\.config\yasb
2025-05-12 16:27:45 DEBUG _windows.py:213: Starting (proactor: <_IocpProactor overlapped#=0 result#=0>)...
2025-05-12 16:27:45 DEBUG _windows.py:192: Thread started
2025-05-12 16:27:45 INFO event_listener.py:118: Komorebi connected to named pipe: yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 16:37:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:37:41.199911
2025-05-12 16:37:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:37:45.066151
2025-05-12 16:47:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:47:41.200607
2025-05-12 16:47:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:47:45.052102
2025-05-12 16:57:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:57:41.197177
2025-05-12 16:57:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 16:57:45.055921
2025-05-12 17:07:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:07:41.203582
2025-05-12 17:07:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:07:45.064062
2025-05-12 17:17:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:17:41.194481
2025-05-12 17:17:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:17:45.054129
2025-05-12 17:27:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:27:41.211035
2025-05-12 17:27:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:27:45.051714
2025-05-12 17:27:46 ERROR weather.py:463: Error fetching weather data: HTTP Error 502: Bad Gateway
2025-05-12 17:37:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:37:41.208370
2025-05-12 17:37:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:37:45.055344
2025-05-12 17:37:46 ERROR weather.py:463: Error fetching weather data: HTTP Error 502: Bad Gateway
2025-05-12 17:47:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:47:41.220028
2025-05-12 17:47:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:47:45.050940
2025-05-12 17:57:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:57:41.207162
2025-05-12 17:57:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 17:57:45.051932
2025-05-12 18:07:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:07:41.209668
2025-05-12 18:07:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:07:45.065918
2025-05-12 18:17:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:17:41.221988
2025-05-12 18:17:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:17:45.070940
2025-05-12 18:27:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:27:41.207299
2025-05-12 18:27:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:27:45.067747
2025-05-12 18:27:46 ERROR weather.py:463: Error fetching weather data: HTTP Error 502: Bad Gateway
2025-05-12 18:37:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:37:41.211185
2025-05-12 18:37:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:37:45.068759
2025-05-12 18:47:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:47:41.207162
2025-05-12 18:47:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:47:45.088340
2025-05-12 18:57:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:57:41.208227
2025-05-12 18:57:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 18:57:45.085521
2025-05-12 19:07:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:07:41.217984
2025-05-12 19:07:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:07:45.093710
2025-05-12 19:07:46 ERROR weather.py:463: Error fetching weather data: HTTP Error 502: Bad Gateway
2025-05-12 19:17:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:17:41.208386
2025-05-12 19:17:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:17:45.096712
2025-05-12 19:27:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:27:41.220018
2025-05-12 19:27:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:27:45.085193
2025-05-12 19:37:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:37:41.213190
2025-05-12 19:37:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:37:45.092663
2025-05-12 19:47:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:47:41.217733
2025-05-12 19:47:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:47:45.096198
2025-05-12 19:57:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:57:41.216804
2025-05-12 19:57:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 19:57:45.091026
2025-05-12 20:07:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:07:41.222957
2025-05-12 20:07:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:07:45.082759
2025-05-12 20:17:41 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:17:41.229300
2025-05-12 20:17:45 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:17:45.094126
2025-05-12 20:26:52 WARNING event_listener.py:83: Pipe has been ended: (109, 'PeekNamedPipe', 'The pipe has been ended.')
2025-05-12 20:26:52 INFO event_listener.py:93: Attempting to reconnect...
2025-05-12 20:26:57 INFO event_listener.py:52: Created named pipe yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 20:26:57 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 20:26:57 INFO event_listener.py:118: Komorebi connected to named pipe: yasb-fabf61a3-2f0a-11f0-91af-a83b767bdca6
2025-05-12 20:27:00 INFO tray.py:247: Exiting Application...
2025-05-12 20:27:00 DEBUG _windows.py:218: Stopping worker thread...
2025-05-12 20:27:00 DEBUG _windows.py:201: Exiting thread
2025-05-12 20:27:00 DEBUG _windows.py:75: Closing
2025-05-12 20:27:00 ERROR event_service.py:30: Failed to emit signal <bound PYQT_SIGNAL window_name_change of ActiveWindowWidget object at 0x000001C51B47EFD0>. Removing link to WinEvent.EventObjectNameChange.
2025-05-12 20:27:00 ERROR event_service.py:30: Failed to emit signal <bound PYQT_SIGNAL k_signal_update of WorkspaceWidget object at 0x000001C51B47E8F0>. Removing link to KomorebiEvent.KomorebiUpdate.
2025-05-12 20:27:01 INFO log.py:21: Yasb v1.6.5
2025-05-12 20:27:02 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:27:02.720444
2025-05-12 20:27:02 DEBUG __init__.py:149: CoInitializeEx(None, 2)
2025-05-12 20:27:03 DEBUG win32.py:55: Looking up time zone info from registry
2025-05-12 20:27:04 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (1) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: 0, Y: 0, Screen Width: 1920, Screen Height: 1080]
2025-05-12 20:27:04 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:27:04.682296
2025-05-12 20:27:04 INFO app_bar.py:103: Bar Created on Screen: 24G2W1G4 (2) [Bar Height: 32px, DPI Scale: 1.0, Scale Screen: True, Screen Geometry: X: -1920, Y: 3, Screen Width: 1920, Screen Height: 1080]
2025-05-12 20:27:04 INFO event_listener.py:52: Created named pipe yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:27:04 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:27:04 INFO watcher.py:39: Created file watcher for path C:\Users\azaid\.config\yasb
2025-05-12 20:27:04 DEBUG _windows.py:213: Starting (proactor: <_IocpProactor overlapped#=0 result#=0>)...
2025-05-12 20:27:04 DEBUG _windows.py:192: Thread started
2025-05-12 20:27:04 INFO event_listener.py:118: Komorebi connected to named pipe: yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:37:02 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:37:02.725787
2025-05-12 20:37:04 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:37:04.676416
2025-05-12 20:47:02 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:47:02.724006
2025-05-12 20:47:04 INFO weather.py:367: Fetched new weather data at 2025-05-12 20:47:04.682529
2025-05-12 20:52:30 WARNING event_listener.py:83: Pipe has been ended: (109, 'PeekNamedPipe', 'The pipe has been ended.')
2025-05-12 20:52:30 INFO event_listener.py:93: Attempting to reconnect...
2025-05-12 20:52:35 INFO event_listener.py:52: Created named pipe yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:52:35 INFO event_listener.py:106: Waiting for Komorebi to subscribe to named pipe yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:52:35 INFO event_listener.py:118: Komorebi connected to named pipe: yasb-69c02772-2f2c-11f0-961c-a83b767bdca6
2025-05-12 20:52:35 INFO tray.py:247: Exiting Application...
